Latitude,Longitude,DepthKm,Magnitude,Year,Month,Day,Hour,Minute,Second
-17.51,-179.04,557.3,5.3,1997,10,29,13,22,24
-31.09,-178.4,51.7,5.5,1997,10,27,9,33,01
-17.7,-178.84,513,5,1997,10,25,5,18,28
-17.21,-174.12,79.3,5.1,1997,10,20,20,44,02
-25.7,-176.79,33,5.2,1997,10,20,5,14,40
-21.96,-174.89,35,5.6,1997,10,19,15,53,39
-18.41,-174.39,32.6,5,1997,10,19,2,15,07
-21.02,-178.79,582.9,6,1997,10,17,15,02,00
-21.82,-176.59,107.5,5.2,1997,10,14,21,17,33
-22.14,-176.72,105.4,7.8,1997,10,14,9,53,11
-28.86,-178.61,209.9,5.4,1997,10,9,8,02,17
-29.15,178.35,606.9,5.5,1997,10,8,10,47,49
-32.08,-178.32,35.1,5.5,1997,10,7,13,15,52
-16.38,178.15,59.4,5,1997,10,6,6,57,19
-29.82,-176.8,43,5.1,1997,9,27,7,22,51
-27.25,-176.76,42,5.4,1997,9,25,23,26,53
-29.06,-177.59,67.2,5.6,1997,9,20,18,11,00
-28.74,-177.58,11.4,6.9,1997,9,20,16,11,29
-21.4,-174.34,10,6.1,1997,9,10,12,57,06
-20.81,-174.41,33,5,1997,9,8,23,49,32
-26.25,178.22,630.8,5.1,1997,9,4,6,02,24
-26.5,178.32,608,6.8,1997,9,4,4,23,35
-30.65,-177.86,52.8,5.1,1997,8,31,10,59,56
-15.17,-175.56,33,6.5,1997,8,29,6,54,00
-25.54,178.37,596.9,5.5,1997,8,26,15,22,08
-20.82,-177.75,370.4,5.3,1997,8,25,11,58,58
-15.61,-179.08,10,6.5,1997,8,8,22,27,20
-15.3,-175.16,54.6,6,1997,8,4,18,54,01
-34.68,177.21,12,5,1997,8,2,3,57,58
-23.9,-179.83,510.3,5,1997,6,28,8,05,38
-16.08,-172.97,33.1,5.1,1997,6,25,3,54,12
-32.86,-179.2,40,5,1997,6,21,19,34,49
-30.69,-178.81,88.3,5.2,1997,6,19,0,23,48
-32.95,-178.29,31.4,5,1997,6,18,19,31,54
-24.04,-177.52,183.5,5.8,1997,6,11,9,29,25
-17.76,-178.78,519.8,5.1,1997,6,7,14,30,58
-19.39,-175.21,101.1,5.2,1997,6,5,15,26,50
-15.35,-173.21,33,6.3,1997,5,27,8,00,31
-32.11,179.82,322.9,7.1,1997,5,25,23,22,32
-32.94,-178.97,3.1,5,1997,5,25,2,08,43
-15.4,-173.49,41.1,5.1,1997,5,21,7,44,49
-20.79,-175.4,7.6,5.4,1997,5,21,0,08,38
-20.66,-174.62,57.8,5.1,1997,5,18,7,08,32
-30.6,-177.38,33,5.6,1997,5,18,4,58,34
-17.07,-173.46,40.8,5.4,1997,5,15,15,54,50
-31.5,-178.26,33,5.3,1997,5,11,6,55,52
-19.55,-175.76,239.2,5.1,1997,5,8,5,56,12
-32.09,-179.23,69,5,1997,5,4,9,37,45
-22.08,-175.8,33,5.2,1997,5,4,3,58,21
-31.64,-179.34,47.8,6.9,1997,5,3,16,45,55
-27.14,-176.51,42.9,5.2,1997,5,3,10,42,07
-21.4,-179.16,603.5,5,1997,4,21,17,53,57
-19.77,-177.55,369.3,5.1,1997,4,20,18,45,18
-33.4,-179.43,37.4,5.3,1997,4,13,19,13,10
-28.1,-178.32,98.5,6,1997,4,12,9,21,47
-33.63,177.03,33,5.2,1997,4,12,8,03,23
-17.67,-173.13,39,5.1,1997,4,8,4,35,46
-33.49,-178.85,74.5,5,1997,4,1,14,34,13
-22.07,-177.13,179.5,5.3,1997,3,30,14,05,35
-16.29,-173.28,43.4,5.7,1997,3,30,8,38,28
-17.98,-178.86,549.3,5,1997,3,28,22,40,24
-22.09,-176.4,67.2,5,1997,3,27,4,12,56
-32.06,-173.02,0,5,1997,3,26,18,12,21
-30.8,-177.59,46.7,5,1997,3,26,12,07,02
-31.26,179.65,434.5,6.3,1997,3,21,12,07,16
-16.66,-173.82,38,5.8,1997,3,19,17,50,35
-18.86,-173.99,39.7,5.1,1997,3,18,20,48,40
-23.6,-175.37,40.7,5,1997,3,12,1,55,01
-21.82,-179.43,614.1,5,1997,3,11,19,19,57
-18.13,-176.62,307.5,5,1997,3,11,18,38,11
-31.1,-177.73,15,6.1,1997,3,11,5,25,58
-21.09,-178.77,507.1,5.2,1997,3,11,3,13,55
-31.29,-177.57,42.3,5,1997,3,7,17,55,17
-23.3,-175.39,69.3,5.9,1997,3,7,3,04,02
-22.69,-174.6,36.8,5.4,1997,2,27,12,51,10
-21.96,-179.5,585,5,1997,2,23,19,54,57
-17.78,-178.56,590.1,5,1997,2,23,0,40,35
-25.41,179.7,511.9,5,1997,2,18,22,48,46
-28.41,-176.76,33.2,5.1,1997,2,14,17,36,27
-20.24,-173.61,39.2,5,1997,2,9,23,11,04
-19.87,-173.23,38.7,6.4,1997,2,7,8,41,15
-30.35,-178.08,100,5,1997,2,4,4,00,33
-16.92,-173.48,33,5.1,1997,2,3,8,33,29
-19.97,-173.69,37.9,5.1,1997,2,1,18,34,37
-24.08,178.89,550.3,5.1,1997,1,29,18,19,29
-22.12,-175.76,33,5,1997,1,22,4,24,01
-19.26,-175.41,95.3,5,1997,1,19,6,57,59
-35.09,-178.53,45.2,5,1997,1,10,8,09,01
-18.68,-174.78,70.6,5.2,1997,1,7,18,00,56
-17.94,-178.71,594,5,1997,1,5,14,23,58
-18.22,-178.11,603.2,5.3,1997,1,4,16,51,09
-19.13,-174.81,60.8,6,1997,1,3,3,58,13
-23.93,-179.87,508.4,5.1,1997,1,2,2,57,52
-17.6,-178.7,562.6,5.1,1996,12,30,9,59,43
-16.15,178.21,33,5.4,1996,12,27,2,49,47
-22.84,-175.18,10,5.7,1996,12,23,0,28,44
-18.37,-177.99,585.2,5.4,1996,12,17,22,40,56
-16.5,-171.53,33,5.4,1996,12,13,1,00,07
-18.42,-172.22,33,6.1,1996,12,3,12,56,56
-30.52,-179.66,326,6.2,1996,12,1,23,09,38
-18.47,-177.72,587,5,1996,11,30,22,14,30
-31.1,-178.07,48.8,5.3,1996,11,17,23,26,34
-22.3,-179.6,574.1,6.1,1996,11,17,21,11,18
-15.45,-176.09,36,5,1996,11,17,8,34,00
-21.08,-175.96,93.7,5.2,1996,11,16,12,29,44
-15.44,-175.96,36.7,6,1996,11,16,9,47,50
-21.39,-176.52,202.9,6.1,1996,11,14,13,47,38
-15.33,-173.95,55.1,5,1996,11,12,1,42,22
-32.51,-179.04,20.9,6.2,1996,11,11,0,47,19
-23.33,-179.86,563,5.1,1996,11,10,6,26,18
-31.68,-177.73,32,5.3,1996,11,9,17,28,40
-32.6,-179.13,97.8,5.2,1996,11,9,9,34,45
-34.55,179.37,107.3,5.4,1996,11,9,7,53,25
-22.35,-179.16,547.7,5.2,1996,11,8,14,00,50
-16.14,-177.62,8.4,5.1,1996,11,7,3,10,54
-17.89,-175.04,189.6,5,1996,11,6,9,23,35
-22.26,-179.5,601.2,5,1996,11,5,10,05,56
-31.22,-179.96,340.7,6.8,1996,11,5,9,41,31
-17.01,-172.43,33,5.1,1996,10,31,23,28,32
-24.63,-176.07,33,5.2,1996,10,30,23,30,40
-24.71,-176.05,33,5,1996,10,30,22,57,54
-22.02,-174.15,33.5,5.3,1996,10,25,7,14,57
-19.34,-177.45,571.2,5.1,1996,10,21,19,33,07
-20.41,-178.44,572.6,6.9,1996,10,19,14,53,47
-22.24,-179.51,599.7,5.2,1996,10,7,9,23,56
-18.68,-175.59,33,5,1996,10,6,4,16,03
-19.4,-179.23,653,5.2,1996,10,2,21,52,55
-20.44,-176.13,237.1,5,1996,9,24,13,16,50
-25.52,179.89,480.2,5.1,1996,9,19,21,05,27
-18.1,-178.27,629.2,5.1,1996,9,16,12,52,37
-19.09,-173.27,33,5,1996,9,9,9,33,09
-21.19,-179.12,572.2,5,1996,9,9,9,32,07
-33.07,-178.43,44.2,5,1996,9,7,10,31,59
-20.79,-174.08,33.4,5,1996,9,7,2,55,29
-22.5,-179.7,571.2,5,1996,8,27,6,34,41
-22.53,-179.75,559,5.9,1996,8,27,6,24,06
-19.14,-174.21,60.5,5,1996,8,25,20,33,26
-30.88,-178.21,58.3,5.1,1996,8,24,8,51,15
-19.12,-173.43,33,5.2,1996,8,23,17,53,05
-23.79,-179.72,554,5.1,1996,8,20,12,08,15
-14.82,-176.17,29.1,5,1996,8,16,9,31,57
-35.53,179.32,265,5.3,1996,8,13,9,41,47
-19.91,-177.95,571.7,5,1996,8,10,15,08,10
-21.45,-175.46,33,5.4,1996,8,6,10,13,14
-20.72,-178.29,531.2,7.3,1996,8,5,22,38,20
-15.36,-173.08,40.9,6.6,1996,8,5,2,08,57
-27.16,-177.11,65.6,5.3,1996,8,2,16,23,40
-28.94,-177.27,48.2,5.6,1996,7,27,11,40,02
-15.32,-173.34,33,5.3,1996,7,24,21,00,33
-26.77,-177.16,33,5.2,1996,7,23,6,38,15
-26.95,-177.15,33.2,5.7,1996,7,23,5,20,04
-26.91,-177.18,43.6,6.3,1996,7,23,3,32,13
-16.73,-173.43,33,5,1996,7,22,14,56,04
-19.92,-177.56,343.4,5.9,1996,7,20,7,41,14
-21.49,-179.28,600.2,5,1996,7,14,19,21,27
-21.99,-175.08,33,5,1996,6,28,9,34,42
-21.91,-175.03,35.1,5.3,1996,6,28,2,41,12
-23.99,-173.01,33,5,1996,6,21,0,34,30
-16.11,178.09,77.4,5.9,1996,6,18,13,55,39
-20.52,-178.22,524.2,5.1,1996,6,13,6,57,57
-21.97,-176.25,157.8,5,1996,6,11,7,29,21
-19.07,-173.96,65.3,5.3,1996,5,14,23,08,56
-24.49,-177.53,105.6,5.1,1996,5,14,17,34,03
-17.93,-178.5,570,5.5,1996,5,14,12,36,56
-32.62,-179.42,54,5.8,1996,5,9,4,36,01
-24.78,178.83,565.1,5,1996,5,6,12,11,30
-15.72,-179.9,33,5.4,1996,4,25,16,41,31
-22.28,179.23,618,5.1,1996,4,25,5,50,06
-17.99,-178.59,548.2,5.1,1996,4,24,9,36,27
-22.37,-179.56,565.6,5.2,1996,4,20,23,03,27
-17.9,-179.74,601.2,5,1996,4,19,2,30,08
-24.29,-176.91,100,5,1996,4,17,14,14,58
-24.25,-177,111.2,7.2,1996,4,16,0,30,54
-17.16,-174.14,51.9,5.3,1996,4,10,2,10,44
-35.31,-179.08,15,5.8,1996,3,22,17,31,03
-30.63,-177.7,33,5.3,1996,3,9,4,38,00
-18.78,-174.72,135,5.4,1996,3,6,1,35,03
-22.36,-175.84,33,5.7,1996,2,25,4,17,10
-22.05,-179.49,578.5,5.1,1996,2,19,23,28,04
-16.57,-177.53,41.9,5,1996,2,19,3,59,30
-15.27,-173.29,36,5.3,1996,2,16,11,34,30
-32.62,-179.55,47.3,5.1,1996,2,4,23,34,54
-32.37,-179.47,11.5,5.8,1996,2,4,22,56,56
-18.05,-178.37,556.3,5,1996,2,1,4,21,18
-32.78,-175.14,0,5,1996,1,30,23,26,30
-33.1,-178.3,33,5.6,1996,1,30,22,29,56
-32.97,-178.39,14.2,6.1,1996,1,30,22,00,08
-26.9,-177.2,49,5.3,1996,1,20,3,54,08
-18.84,-177.3,294.3,5.4,1996,1,16,5,15,23
-27,-177.42,56,5.1,1996,1,14,13,24,00
-16.71,-171.18,33,5,1996,1,8,4,33,15
-24.2,-178.84,392.8,5,1996,1,7,3,42,47
-20.54,-174.03,34.5,5.5,1996,1,1,1,34,15
-21.73,-174.39,10,5.9,1995,12,26,16,55,15
-21.9,-174.21,33,5.2,1995,12,26,12,25,50
-28.47,-176.77,33,5.2,1995,12,25,3,24,46
-28.32,-176.82,39.2,6,1995,12,25,3,06,34
-35.76,-179.67,76.1,5,1995,12,19,14,18,53
-19.24,-175.81,271.2,5.2,1995,12,18,5,52,34
-35.35,-179.06,33,5,1995,12,16,22,32,26
-17.6,-172.5,33,5.1,1995,12,16,20,31,08
-36.13,178.12,231.6,5.1,1995,12,16,7,38,15
-35.86,-179.33,63.9,5.1,1995,12,15,20,43,56
-34.7,-179.17,52.2,5,1995,12,14,6,32,16
-21.5,-178.06,409.2,6,1995,12,10,23,46,59
-25.89,-177.13,83.4,5,1995,12,8,3,09,01
-33.78,-179.24,83.1,5.1,1995,12,4,15,38,44
-32.97,176.91,33,5,1995,12,4,15,28,42
-33.56,-176.11,33,5,1995,12,3,22,37,58
-16.67,-176.49,0,5,1995,11,29,18,41,20
-17.02,-176.25,347.9,5.1,1995,11,29,18,40,34
-35.42,179.6,95.6,5.3,1995,11,24,22,27,33
-28.32,-176.66,37.6,5.4,1995,11,20,18,07,37
-24.69,-175.94,33,5.4,1995,11,20,0,52,43
-14.99,-173.45,31.5,5.3,1995,11,13,7,54,38
-15.11,-173.46,38.8,6,1995,11,13,7,38,46
-14.96,-178.47,33,5,1995,11,13,2,12,41
-25.44,-175.81,33,5.1,1995,11,10,1,15,32
-21.08,-173.49,38.8,5,1995,11,9,18,28,41
-24.64,-176.39,42.8,5.6,1995,11,7,13,55,36
-17.56,-173.31,33,5,1995,10,31,4,13,58
-21.7,-179.4,566.2,5.9,1995,10,29,19,40,53
-31.81,-178.82,78.8,5.2,1995,10,26,2,57,21
-19.04,-173.18,42.6,5.3,1995,10,25,5,21,52
-18.51,-176.71,324.1,5,1995,10,23,11,32,05
-33.19,-174.19,0,5.1,1995,10,21,8,10,39
-25.75,-177.56,175.7,6.2,1995,10,14,8,00,53
-19.94,-175.92,150.5,6.3,1995,10,6,11,39,29
-19.18,-173.48,33,5.2,1995,10,3,18,38,29
-14.98,-175.09,67.6,5.3,1995,10,3,2,46,41
-15,-175.06,33,6.1,1995,10,2,23,48,23
-26.3,-177.56,57.6,5.1,1995,9,26,22,32,26
-19.47,-173.76,40,5.4,1995,9,25,1,10,07
-21.21,-174.33,35.8,5.1,1995,9,20,6,49,34
-20.81,-178.51,607.8,5.1,1995,9,18,20,22,12
-31.59,-178.71,89.5,5.2,1995,9,16,3,40,44
-17.71,-178.93,517.8,5.5,1995,9,14,12,24,32
-21.74,-179.29,574.7,5.1,1995,9,12,14,23,30
-16.65,-172.59,34.8,5.2,1995,9,6,8,27,34
-21.25,-174.35,65.8,5.2,1995,8,31,20,39,48
-19.29,-173.43,9.9,5.7,1995,8,30,23,04,04
-21.2,-174.29,18.8,5.5,1995,8,29,8,51,30
-20.64,-178.39,484.2,5,1995,8,29,0,39,39
-18.62,-175.38,175.6,5.5,1995,8,25,16,51,41
-20.24,-177.86,511.2,5.2,1995,8,25,14,25,23
-29.18,-177.4,48.2,5.4,1995,8,22,22,11,59
-31.96,179.37,437.7,5.7,1995,8,16,15,03,59
-23.58,179.03,525.1,5.3,1995,8,16,1,22,37
-16.35,177.94,48.6,5.5,1995,8,5,19,42,50
-32.74,-178.49,33,5.2,1995,8,4,6,38,33
-33.01,-179.23,183.9,5,1995,8,3,2,31,03
-32.76,-178.71,76,5,1995,8,2,21,39,34
-21.27,-175.36,93.6,6.4,1995,7,28,14,29,10
-16.47,-174.74,223.1,5.2,1995,7,26,9,09,49
-17.45,-177.96,33,5,1995,7,17,0,14,16
-18.04,-174.61,79.4,5.1,1995,7,16,23,46,48
-19.79,-177.58,295.1,5.5,1995,7,15,1,35,08
-15.41,-172.86,33,5,1995,7,12,4,30,01
-24.22,-176.32,19.6,5.6,1995,7,8,23,49,44
-29.49,-177.49,55,5.5,1995,7,7,13,24,00
-29.45,-177.48,57.6,5.1,1995,7,4,22,22,50
-29.45,-177.39,20.8,5.1,1995,7,4,12,27,54
-27.97,-178.12,15.6,5.2,1995,7,4,4,22,15
-28.02,-178.09,45.3,5.3,1995,7,4,3,01,12
-29.1,-177.62,53,6.1,1995,7,3,21,56,51
-29.35,-177.55,38.4,7.2,1995,7,3,19,50,50
-17.87,-178.53,574.9,5,1995,6,26,6,48,49
-24.78,-177.22,109.8,5.4,1995,6,23,16,10,56
-17.94,-174.65,70.6,5.1,1995,6,23,10,15,10
-17.91,-176.34,33.3,5,1995,6,18,11,54,34
-18.32,-178.01,555.8,5.6,1995,6,16,13,49,48
-30.25,-177.81,33,5,1995,6,5,7,04,50
-31.78,-178.62,2.8,5.3,1995,6,4,2,15,40
-32.64,179.66,373.7,5,1995,6,3,20,58,56
-20.5,-178.72,591.4,5,1995,6,1,1,46,50
-23.99,-175.98,37.7,5.2,1995,5,28,5,57,41
-23.95,-175.88,33,5,1995,5,28,5,52,16
-23.99,-175.86,102,5.5,1995,5,27,14,35,39
-23.91,-176,54.5,5.5,1995,5,27,14,32,46
-15.42,-173.38,33,5,1995,5,25,5,44,51
-28.02,-176.39,38.1,5.3,1995,5,23,7,20,16
-28.08,-176.4,33,5.5,1995,5,21,16,50,38
-26.73,-175.71,39.3,5.2,1995,5,19,7,17,28
-30.93,-178.27,33,5.3,1995,5,17,6,24,11
-24.68,-175.76,33,5.1,1995,5,13,11,22,53
-20.31,-178.47,555,5.1,1995,5,11,21,59,12
-15.79,-172.84,33,5.2,1995,5,5,16,08,11
-16.78,176.97,50.7,5.9,1995,4,30,2,55,41
-32.95,-178.62,33,5.2,1995,4,29,13,58,27
-21.51,-174.31,39,5.5,1995,4,28,9,59,20
-21.14,-174.32,31.5,5,1995,4,16,20,36,08
-28.26,-176.68,30.9,5.2,1995,4,11,21,33,06
-27.24,-176.57,55.3,5.2,1995,4,10,12,53,20
-15.45,-173.32,33,5.2,1995,4,8,17,12,53
-15.41,-173.35,31,5.2,1995,4,8,16,35,35
-15.31,-173.31,32.8,5.5,1995,4,8,14,28,37
-15.33,-173.44,37.8,5.8,1995,4,8,1,20,07
-15.15,-173.58,33,5,1995,4,8,1,02,07
-15.34,-173.52,47,7.4,1995,4,7,22,06,59
-20.26,-178.74,622,5,1995,4,3,15,43,46
-25.46,179.85,491.7,5,1995,4,3,2,45,20
-22.61,-175.08,67.9,5.4,1995,3,31,16,39,56
-18.13,-174.27,0,5,1995,3,25,14,39,36
-34.21,177.24,33,5.2,1995,3,24,22,46,13
-24.68,-176.8,107.6,5.4,1995,3,24,7,11,39
-21.7,-176.44,171.4,5.5,1995,3,16,4,34,43
-16.99,-172.56,33,5.1,1995,3,5,0,49,33
-14.69,-175.51,22.1,5.9,1995,3,3,21,12,37
-18.37,-178.11,573.3,5.5,1995,2,25,21,54,29
-18.38,-173.84,33,5.2,1995,2,18,23,11,00
-25.44,-177.18,105.4,5,1995,2,9,9,43,50
-18.47,-176.75,583,5.3,1995,2,4,18,05,21
-27.28,-175.4,48.7,5.3,1995,2,3,3,17,46
-18.23,-177.75,685.1,5,1995,2,2,10,32,31
-21.79,-174.44,0,5,1995,2,1,9,13,59
-29.35,-177.84,69.8,5,1995,1,28,9,37,44
-27.03,-176.32,30.3,5.1,1995,1,26,5,16,49
-27.2,-176.39,60.6,5.2,1995,1,25,19,00,34
-27.23,-176.41,33,5.3,1995,1,24,17,57,01
-22.21,-179.55,578.8,5.2,1995,1,24,6,21,59
-26.94,-176.42,45.4,5.4,1995,1,23,10,16,19
-34.73,179.1,283.9,5.2,1995,1,22,4,44,38
-20.52,-177.89,496.6,5.1,1995,1,22,0,20,39
-32,-178.5,55,5.3,1995,1,20,14,20,00
-15.79,-172.71,33,5.2,1995,1,18,16,07,25
-20.86,-179.21,622.7,6.3,1995,1,17,16,54,11
-15.29,-172.97,0,5.1,1995,1,17,11,21,01
-26.7,-176.41,50.5,5,1995,1,15,6,32,32
-27.95,-178.23,202.2,5.3,1995,1,14,6,49,22
-31.01,-178.12,4.3,5.1,1995,1,11,15,07,12
-22.23,-179.5,583.5,5.2,1995,1,11,9,47,15
-19.7,-173.91,47,5.1,1995,1,9,21,49,11
-26.97,-176.23,54.7,5,1995,1,8,13,41,13
-19.71,-178.08,606.3,5.3,1995,1,3,6,49,20
-19.83,-175.61,213.5,5,1994,12,31,3,04,35
-33.08,179.74,43.9,5.6,1994,12,28,22,23,55
-32.05,179.86,220.5,6.4,1994,12,27,17,32,51
-30.7,-177.78,37.9,5.1,1994,12,25,11,43,45
-19.78,-176.02,226.1,5.1,1994,12,21,20,34,14
-17.89,-178.62,578.8,5.2,1994,12,19,17,41,15
-17.87,-178.66,532.3,5.7,1994,12,18,20,38,30
-27.57,-176.64,69.1,5.2,1994,12,17,21,08,01
-24.95,-179.1,391.4,5.5,1994,12,11,9,29,01
-24.1,-177.82,33,5.2,1994,12,8,19,47,33
-36.12,178.44,202,5.4,1994,12,4,22,06,01
-18.22,-178.27,616.2,5.2,1994,11,30,6,37,18
-22.06,-175.9,87.5,5.2,1994,11,29,8,21,55
-20.75,-178.36,534.1,5.3,1994,11,22,5,04,20
-18.24,-177.96,540.4,5.1,1994,11,20,23,42,26
-27.43,-179.14,380.8,5.1,1994,11,20,20,02,28
-30.94,-178.86,102.3,5,1994,11,18,23,02,36
-21.84,-174.59,33,5.1,1994,11,17,0,13,10
-20.94,-178.8,602.4,5,1994,11,15,14,37,06
-21.04,-174.65,74.6,5.2,1994,11,14,15,24,41
-17.43,-172.03,27.6,5.5,1994,11,4,10,12,41
-21.5,-179.32,610.9,5.3,1994,11,4,8,27,30
-17.44,-172.22,33,5.1,1994,11,4,5,24,18
-17.31,-172.32,35.9,5.2,1994,11,4,1,35,33
-17.87,-172.86,33,5.2,1994,10,31,23,04,07
-14.93,-171.89,33,5.1,1994,10,28,18,05,34
-25.81,179.35,506.3,6.6,1994,10,27,22,20,27
-25.03,178.49,551.5,5,1994,10,25,0,51,08
-16.25,-174.01,39.2,5.2,1994,10,24,12,11,44
-21.94,-174.99,33,5.2,1994,10,20,4,05,33
-33.38,-176.71,33,5,1994,10,18,8,30,50
-19.62,-176,169.6,5.1,1994,10,11,15,51,01
-36.04,178.62,167.6,5.4,1994,10,7,12,54,28
-15.41,-173.27,33,5.3,1994,10,5,18,35,01
-25.39,-176.97,62,5.4,1994,10,2,22,10,39
-18.39,-178.5,633.7,5.5,1994,10,1,14,54,28
-21.27,-179.19,615.2,5.3,1994,9,30,19,30,16
-18.24,-178.28,600.8,5,1994,9,14,20,19,11
-16.28,-173.03,36.1,5.2,1994,9,14,11,45,18
-15.46,-172.87,33,5.4,1994,9,12,22,49,09
-15.44,-172.97,15,5.9,1994,9,12,22,43,50
-19.35,-175.59,254.6,5,1994,9,11,1,14,27
-15.47,-175.78,33,5.1,1994,9,10,11,36,20
-16.68,-172.59,32.4,5.2,1994,9,9,1,06,53
-23,-177.1,186,5.3,1994,9,6,16,38,15
-34.21,179.55,19.1,5.2,1994,9,6,12,29,29
-20.31,-178.01,537.7,5,1994,9,2,17,46,17
-22.71,-175.73,57.3,5.2,1994,9,2,5,48,56
-18.5,-172.85,44.4,5.5,1994,9,1,20,50,37
-22.57,-174.86,33,5.1,1994,8,30,21,21,05
-15.23,-173.33,33,5.4,1994,8,30,10,14,30
-22.55,-175.15,36.2,5,1994,8,29,10,51,08
-22.6,-175.09,33,5.3,1994,8,29,9,31,09
-22.67,-175.06,33,5.4,1994,8,29,8,31,44
-20.78,-178.46,556.7,5.2,1994,8,29,0,40,35
-33.93,-178.96,67.1,5.1,1994,8,28,20,03,22
-20.31,-173.55,33,5.6,1994,8,28,7,42,03
-23.86,-179.95,501,5.3,1994,8,23,6,22,03
-18.53,-176.32,24.6,5,1994,8,16,14,14,40
-21.62,-173.72,31,5.8,1994,8,11,20,42,09
-21.96,-176.67,182.5,5.5,1994,8,11,19,32,52
-24.34,178.37,654.8,5.1,1994,8,7,8,07,50
-30.75,-175.21,33,5,1994,8,5,4,36,59
-24.1,-179.9,505.3,5.3,1994,8,4,21,39,02
-23.53,-179.81,531,5.2,1994,8,3,1,50,07
-23.32,179.17,550.9,5.1,1994,7,30,14,34,09
-23.83,-175.35,42,5,1994,7,30,6,11,45
-16.82,-174.1,170.1,5,1994,7,28,20,10,07
-22.26,-179.63,585.4,5,1994,7,26,3,40,27
-16.7,-174,33,5,1994,7,25,16,32,23
-17.79,-172.97,25.5,5.3,1994,7,24,9,06,05
-15.73,-173,41.4,5.3,1994,7,23,12,58,01
-24.27,-175.14,39.6,5,1994,7,21,7,27,21
-23.47,-175.5,71,5.3,1994,7,19,11,59,46
-29.98,-177.08,32.9,5.2,1994,7,18,21,52,41
-30.01,-176.9,32.6,5,1994,7,18,18,01,04
-21.01,-178.69,570.1,5.1,1994,7,18,13,58,42
-29.93,-177.22,29.4,5.4,1994,7,18,2,24,36
-34.13,-179.24,160.6,5.1,1994,7,15,18,02,45
-22.62,-174.17,37.5,5.4,1994,7,14,15,38,42
-16.38,-177.45,425.3,5.4,1994,7,5,2,59,43
-21.15,-178.69,564.6,5.1,1994,7,2,6,43,15
-21.09,-178.67,561.6,5.3,1994,7,2,5,46,54
-15.36,-173.42,33,5.1,1994,6,29,12,21,02
-21.81,-174.42,58.2,5,1994,6,28,16,10,20
-20.47,-172.69,47,5,1994,6,26,23,16,36
-28.78,-176.88,71.1,5.3,1994,6,26,0,03,26
-34.86,179.88,33,5.1,1994,6,25,8,18,28
-28.72,-176.83,55,5.2,1994,6,20,9,44,49
-30.3,-178.13,49.2,5.2,1994,6,18,2,21,53
-25.29,179.48,537.6,5.1,1994,6,13,4,17,29
-35.67,176.69,33,5.1,1994,6,13,1,36,28
-17.76,-178.29,545.2,5.2,1994,6,6,0,46,57
-30.65,-178.28,33,5,1994,6,1,10,43,10
-31.11,-178.26,91.1,5.2,1994,5,30,22,55,19
-25.72,-176.88,119.5,5,1994,5,27,10,41,51
-20.81,-177.6,356.2,5.4,1994,5,25,21,04,58
-15.39,-172.29,36,5.2,1994,5,23,7,32,11
-28.92,-178.29,250.5,5.2,1994,5,19,17,52,55
-25.61,-176.04,33,5.4,1994,5,18,1,51,37
-19.54,-173.12,22.6,5.2,1994,5,15,13,46,35
-19.17,-172.15,33,5,1994,5,15,0,52,25
-22.5,-176.03,294.7,5.1,1994,5,13,8,22,35
-23.7,179.97,506.1,5.1,1994,5,12,15,00,12
-17.65,-179.29,630.2,5.1,1994,5,12,13,34,26
-17.86,-178.27,568.2,5.2,1994,5,12,2,51,28
-30.39,-177.17,81.5,5.2,1994,5,11,20,44,35
-24.11,-179.93,555.2,5.2,1994,5,11,17,31,03
-15.32,-173.33,57.6,5.5,1994,5,7,12,44,13
-21.52,-173.62,34.2,6.3,1994,4,27,9,23,27
-21.05,-178.67,577.3,5.3,1994,4,24,2,41,30
-17.86,-179.47,629.8,5,1994,4,23,8,49,10
-20.54,-175.25,16.5,5.3,1994,4,22,9,36,40
-17.93,-178.39,552.5,5.6,1994,4,20,23,35,30
-21.46,-178.8,539.1,5.4,1994,4,18,21,39,42
-23.58,-179.96,528,5.1,1994,4,17,13,37,03
-20.96,-174.22,30.9,5.1,1994,4,12,14,42,49
-22.32,-179.46,601.5,5,1994,4,4,6,28,37
-15.48,-173.06,15.2,5.7,1994,4,4,1,37,01
-27.25,-176.54,33.2,5.2,1994,4,3,12,56,42
-31.99,-177.11,33,5.3,1994,4,3,9,04,11
-15.3,-177.5,395.3,5.4,1994,4,2,15,34,48
-24.16,-178.97,337.7,5.4,1994,4,1,17,16,02
-19.43,-177.51,569.6,5,1994,4,1,8,38,09
-22.02,-179.44,590.5,5.1,1994,4,1,0,12,46
-21.99,-179.52,570.5,6.5,1994,3,31,22,40,51
-17.78,-178.17,582.9,5.1,1994,3,27,11,20,41
-16.59,-172.55,33,5.1,1994,3,27,7,20,19
-17.8,-178.42,580.9,5.3,1994,3,25,23,17,55
-18.31,-172.32,61.6,5,1994,3,24,22,18,33
-30.94,-179.64,531.6,5.1,1994,3,23,20,00,46
-23.33,-177.49,229,5.3,1994,3,20,1,20,28
-21.88,-179.42,593.2,5.2,1994,3,19,9,05,40
-30.56,-177.37,45.8,5.1,1994,3,16,19,01,01
-30.77,-177.42,42.8,5.1,1994,3,16,8,54,24
-34.29,179.35,281.4,5.1,1994,3,12,21,45,56
